id,date_created,user_created_id,changes,fire_perimeter_id
4681,2025-07-28 15:36:51.475778+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3707
4682,2025-07-28 16:35:35.222238+00:00,26462,"{""is_visible"": [true, false]}",3660
4683,2025-07-28 16:35:35.282775+00:00,26462,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3708
4684,2025-07-28 17:10:05.251273+00:00,27747,"{""is_visible"": [true, false]}",3684
4685,2025-07-28 17:10:05.305995+00:00,27747,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3710
4686,2025-07-28 17:15:13.665365+00:00,27747,"{""approval_status"": [""pending"", ""rejected""]}",3683
4687,2025-07-28 17:42:42.444322+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3712
4688,2025-07-28 18:33:59.892071+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3713
4689,2025-07-28 18:37:05.011922+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3714
4690,2025-07-28 19:01:42.173978+00:00,26462,"{""is_visible"": [true, false]}",3705
4691,2025-07-28 19:01:42.199967+00:00,26462,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3711
4692,2025-07-28 19:22:47.187719+00:00,27747,"{""is_visible"": [true, false]}",3710
4693,2025-07-28 19:22:47.322057+00:00,27747,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3715
4694,2025-07-28 19:56:36.050128+00:00,65066,"{""approval_status"": [""pending"", ""rejected""]}",3716
4695,2025-07-28 20:10:46.904890+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3717
4696,2025-07-28 20:20:54.401537+00:00,43976,"{""is_visible"": [true, false]}",3695
4697,2025-07-28 20:20:54.523823+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3718
4698,2025-07-28 20:26:55.593432+00:00,1,"{""is_historical"": [false, true]}",3668
4699,2025-07-28 20:53:19.476224+00:00,2255,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3719
4700,2025-07-28 21:45:36.144384+00:00,51993,"{""is_visible"": [true, false]}",3672
4701,2025-07-28 21:45:36.255539+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3720
4702,2025-07-28 21:59:03.300671+00:00,31939,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3721
4703,2025-07-28 22:31:20.990336+00:00,43976,"{""is_visible"": [true, false]}",3712
4704,2025-07-28 22:31:21.117649+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3722
4705,2025-07-28 23:42:03.276488+00:00,26462,"{""is_visible"": [true, false]}",3708
4706,2025-07-28 23:42:03.343180+00:00,26462,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3723
4707,2025-07-29 00:18:27.869220+00:00,27747,"{""is_visible"": [true, false]}",3701
4708,2025-07-29 00:18:27.910267+00:00,27747,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3724
4709,2025-07-29 02:13:11.616573+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3725
4710,2025-07-29 02:39:14.736955+00:00,42055,"{""is_visible"": [true, false]}",3711
4711,2025-07-29 02:39:14.764901+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3726
4712,2025-07-29 02:56:55.656119+00:00,1,"{""is_historical"": [false, true]}",3714
4713,2025-07-29 03:40:51.076900+00:00,42055,"{""is_visible"": [true, false]}",3698
4714,2025-07-29 03:40:51.113251+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3728
4715,2025-07-29 03:40:55.638751+00:00,42055,"{""is_visible"": [true, false]}",3718
4716,2025-07-29 03:40:55.711245+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3727
4717,2025-07-29 03:41:25.030322+00:00,65066,"{""is_visible"": [true, false]}",3703
4718,2025-07-29 03:41:25.089146+00:00,65066,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3729
4719,2025-07-29 04:26:55.687648+00:00,1,"{""is_historical"": [false, true]}",3405
4720,2025-07-29 05:06:42.302983+00:00,42055,"{""is_visible"": [true, false]}",3728
4721,2025-07-29 05:06:42.345880+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3731
4722,2025-07-29 07:56:55.763859+00:00,1,"{""is_historical"": [false, true]}",3725
4723,2025-07-29 11:18:16.541650+00:00,16,"{""is_visible"": [true, false]}",3697
4724,2025-07-29 11:18:16.605165+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3732
4725,2025-07-29 11:35:07.113029+00:00,43976,"{""is_historical"": [false, true]}",3640
4726,2025-07-29 11:38:56.388044+00:00,43976,"{""is_visible"": [true, false]}",3702
4727,2025-07-29 11:38:56.436373+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3733
4728,2025-07-29 12:05:54.068670+00:00,43976,"{""is_visible"": [true, false]}",3687
4729,2025-07-29 12:05:54.133053+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3734
4730,2025-07-29 12:51:41.011752+00:00,43976,"{""is_visible"": [true, false]}",3704
4731,2025-07-29 12:51:41.043023+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3736
4732,2025-07-29 12:53:13.133476+00:00,2236,"{""is_visible"": [true, false]}",3699
4733,2025-07-29 12:53:13.198251+00:00,2236,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3735
4734,2025-07-29 13:24:22.519552+00:00,1872,"{""is_visible"": [true, false]}",3724
4735,2025-07-29 13:24:22.601063+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3737
4736,2025-07-29 13:54:27.093105+00:00,43976,"{""is_visible"": [true, false]}",3731
4737,2025-07-29 13:54:27.211256+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3738
4738,2025-07-29 15:08:05.706074+00:00,43976,"{""is_visible"": [true, false]}",3707
4739,2025-07-29 15:08:05.730056+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3740
4740,2025-07-29 16:24:48.094667+00:00,1872,"{""is_visible"": [true, false]}",3720
4741,2025-07-29 16:24:48.217544+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3742
4742,2025-07-29 18:04:22.580070+00:00,9,"{""geo_event_id"": [null, 57485]}",3746
4743,2025-07-29 18:04:29.183374+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3746
4744,2025-07-29 19:53:03.615332+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3749
4745,2025-07-29 19:53:54.024794+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3750
4746,2025-07-29 19:58:57.791070+00:00,27127,"{""is_visible"": [true, false]}",3689
4747,2025-07-29 19:58:57.844816+00:00,27127,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3748
4748,2025-07-29 20:00:24.063455+00:00,27127,"{""is_visible"": [true, false]}",3688
4749,2025-07-29 20:00:24.096388+00:00,27127,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3747
4750,2025-07-29 20:27:43.369854+00:00,2236,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3751
4751,2025-07-29 20:52:46.670284+00:00,26462,"{""is_visible"": [true, false]}",3726
4752,2025-07-29 20:52:46.834714+00:00,26462,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3752
4753,2025-07-29 21:20:25.389807+00:00,1872,"{""is_visible"": [true, false]}",3734
4754,2025-07-29 21:20:25.422540+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3753
4755,2025-07-29 22:03:19.616430+00:00,26462,"{""is_visible"": [true, false]}",3752
4756,2025-07-29 22:03:19.667982+00:00,26462,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3754
4757,2025-07-29 22:27:21.405192+00:00,1,"{""is_historical"": [false, true]}",3717
4758,2025-07-29 22:36:35.402664+00:00,26461,"{""is_historical"": [false, true]}",3750
4759,2025-07-29 23:04:23.248471+00:00,31939,"{""approval_status"": [""pending"", ""rejected""]}",3757
4760,2025-07-29 23:08:00.443003+00:00,27127,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3761
4761,2025-07-29 23:09:31.095837+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3760
4762,2025-07-29 23:39:06.619007+00:00,31939,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3763
4763,2025-07-29 23:54:33.382693+00:00,16,"{""is_visible"": [true, false]}",3763
4764,2025-07-29 23:54:33.759572+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3764
4765,2025-07-30 00:00:49.953930+00:00,16,"{""is_visible"": [true, false]}",3732
4766,2025-07-30 00:00:49.992430+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3762
4767,2025-07-30 00:01:43.943078+00:00,16,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3759
4768,2025-07-30 00:02:00.869148+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3758
4769,2025-07-30 00:02:05.540200+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3756
4770,2025-07-30 00:02:15.556456+00:00,16,"{""is_visible"": [true, false]}",3753
4771,2025-07-30 00:02:15.647394+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3755
4772,2025-07-30 00:03:54.035818+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3745
4773,2025-07-30 00:04:49.174167+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3744
4774,2025-07-30 00:05:30.946060+00:00,16,"{""is_visible"": [true, false]}",3577
4775,2025-07-30 00:05:30.969325+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3743
4776,2025-07-30 00:07:06.561201+00:00,16,"{""is_visible"": [true, false]}",3706
4777,2025-07-30 00:07:06.596362+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3741
4778,2025-07-30 00:07:15.907229+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3739
4779,2025-07-30 00:07:29.119024+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3730
4780,2025-07-30 00:07:56.686704+00:00,16,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3709
4781,2025-07-30 00:08:13.151004+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3693
4782,2025-07-30 00:08:18.840973+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3692
4783,2025-07-30 00:08:22.486730+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3691
4784,2025-07-30 00:08:26.513221+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3690
4785,2025-07-30 00:09:05.050619+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3656
4786,2025-07-30 00:09:18.934689+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3643
4787,2025-07-30 00:09:23.062347+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3641
4788,2025-07-30 00:12:23.215315+00:00,1,"{""is_historical"": [false, true]}",3746
4789,2025-07-30 00:57:11.434089+00:00,1,"{""is_historical"": [false, true]}",3722
4790,2025-07-30 01:22:12.313217+00:00,31939,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3770
4791,2025-07-30 01:23:09.179430+00:00,16,"{""is_visible"": [true, false]}",3738
4792,2025-07-30 01:23:09.210483+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3771
4793,2025-07-30 01:23:30.811454+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3765
4794,2025-07-30 01:23:40.408276+00:00,26462,"{""is_visible"": [true, false]}",3754
4795,2025-07-30 01:23:40.503472+00:00,26462,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3768
4796,2025-07-30 01:25:24.533715+00:00,16,"{""is_visible"": [true, false]}",3755
4797,2025-07-30 01:25:24.601149+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3769
4798,2025-07-30 01:30:54.681970+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3767
4799,2025-07-30 01:30:58.425937+00:00,16,"{""approval_status"": [""pending"", ""rejected""]}",3766
4800,2025-07-30 01:57:11.460415+00:00,1,"{""is_historical"": [false, true]}",3749
4801,2025-07-30 02:56:24.101540+00:00,2236,"{""is_visible"": [true, false]}",3737
4802,2025-07-30 02:56:24.134930+00:00,2236,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3772
4803,2025-07-30 03:30:05.308551+00:00,42055,"{""is_visible"": [true, false]}",3727
4804,2025-07-30 03:30:05.407563+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3773
4805,2025-07-30 04:37:48.364269+00:00,2255,"{""is_visible"": [true, false]}",3740
4806,2025-07-30 04:37:48.798971+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3774
4807,2025-07-30 07:12:15.667836+00:00,42055,"{""is_visible"": [true, false]}",3762
4808,2025-07-30 07:12:15.755893+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3775
4809,2025-07-30 07:12:22.323881+00:00,1,"{""is_historical"": [false, true]}",3489
4810,2025-07-30 07:19:54.291614+00:00,16,"{""is_historical"": [false, true]}",3721
4811,2025-07-30 10:12:22.142976+00:00,1,"{""is_historical"": [false, true]}",3605
4812,2025-07-30 10:54:51.901373+00:00,42055,"{""is_visible"": [true, false]}",3772
4813,2025-07-30 10:54:51.973402+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3776
4814,2025-07-30 12:08:19.137152+00:00,43976,"{""is_visible"": [true, false]}",3733
4815,2025-07-30 12:08:19.301486+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3778
4816,2025-07-30 12:15:12.564165+00:00,26668,"{""is_visible"": [true, false]}",3673
4817,2025-07-30 12:15:12.627636+00:00,26668,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3777
4818,2025-07-30 14:25:06.610375+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3780
4819,2025-07-30 14:26:44.318870+00:00,43976,"{""is_visible"": [true, false]}",3751
4820,2025-07-30 14:26:44.347188+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3779
4821,2025-07-30 15:29:40.529745+00:00,51993,"{""is_visible"": [true, false]}",3779
4822,2025-07-30 15:29:40.565276+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3781
4823,2025-07-30 17:13:05.410359+00:00,51993,"{""is_visible"": [true, false]}",3744
4824,2025-07-30 17:13:05.432092+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3782
4825,2025-07-30 17:15:34.101058+00:00,27129,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3783
4826,2025-07-30 17:20:26.745473+00:00,27129,"{""geo_event_id"": [57323, 57313]}",3783
4827,2025-07-30 17:20:40.183294+00:00,43976,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3787
4828,2025-07-30 17:30:44.124472+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3784
4829,2025-07-30 17:31:48.810146+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3786
4830,2025-07-30 17:33:02.910812+00:00,51993,"{""is_visible"": [false, true], ""is_historical"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3785
4831,2025-07-30 17:36:03.797387+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3788
4832,2025-07-30 17:57:11.609803+00:00,1,"{""is_historical"": [false, true]}",3565
4833,2025-07-30 18:11:22.698646+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3790
4834,2025-07-30 18:11:54.169787+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3792
4835,2025-07-30 18:12:39.209054+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3789
4836,2025-07-30 18:51:58.889691+00:00,51993,"{""is_visible"": [true, false]}",3741
4837,2025-07-30 18:51:58.927560+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3793
4838,2025-07-30 18:52:34.163538+00:00,51993,"{""is_visible"": [true, false]}",3768
4839,2025-07-30 18:52:34.215838+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3794
4840,2025-07-30 19:41:19.200913+00:00,27129,"{""is_visible"": [true, false]}",3771
4841,2025-07-30 19:41:19.349799+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3795
4842,2025-07-30 20:23:34.070634+00:00,1872,"{""is_visible"": [true, false]}",3777
4843,2025-07-30 20:23:34.186341+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3798
4844,2025-07-30 20:28:45.745033+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3800
4845,2025-07-30 20:32:00.756362+00:00,2255,"{""is_visible"": [true, false]}",3608
4846,2025-07-30 20:32:00.783055+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3799
4847,2025-07-30 20:34:21.099519+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3797
4848,2025-07-30 20:56:01.219194+00:00,43976,"{""is_visible"": [true, false]}",3531
4849,2025-07-30 20:56:01.246032+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3802
4850,2025-07-30 20:56:11.069902+00:00,51993,"{""is_visible"": [true, false]}",3736
4851,2025-07-30 20:56:11.132639+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3801
4852,2025-07-30 21:04:04.815914+00:00,9,"{""is_visible"": [true, false]}",3333
4853,2025-07-30 21:04:04.842868+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3803
4854,2025-07-30 21:11:18.487655+00:00,43976,"{""approval_status"": [""pending"", ""rejected""]}",3804
4855,2025-07-30 21:36:03.753527+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3805
4856,2025-07-30 21:42:56.527743+00:00,9,"{""is_visible"": [true, false]}",3805
4857,2025-07-30 21:42:56.592601+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3806
4858,2025-07-30 21:54:36.445104+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3807
4859,2025-07-30 21:54:43.350085+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3808
4860,2025-07-30 21:57:21.029849+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3809
4861,2025-07-30 21:57:23.887089+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3810
4862,2025-07-30 22:02:30.570098+00:00,9,"{""is_visible"": [true, false]}",3316
4863,2025-07-30 22:02:30.631825+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3811
4864,2025-07-30 22:08:33.544545+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3812
4865,2025-07-30 22:09:32.194307+00:00,2255,"{""geo_event_id"": [null, 57708]}",3813
4866,2025-07-30 22:09:42.258897+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3813
4867,2025-07-30 22:12:23.147462+00:00,1,"{""is_historical"": [false, true]}",3760
4868,2025-07-30 22:16:04.396942+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3814
4869,2025-07-30 22:16:06.948488+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3815
4870,2025-07-30 22:24:12.957464+00:00,43976,"{""is_visible"": [true, false]}",3742
4871,2025-07-30 22:24:13.005519+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3816
4872,2025-07-30 22:24:33.442243+00:00,43976,"{""is_visible"": [true, false]}",3812
4873,2025-07-30 22:24:33.468780+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3817
4874,2025-07-30 22:52:05.169729+00:00,43976,"{""is_visible"": [true, false]}",3769
4875,2025-07-30 22:52:05.265156+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3818
4876,2025-07-30 22:53:21.528759+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3819
4877,2025-07-30 23:14:49.064995+00:00,9,"{""approval_status"": [""pending"", ""rejected""]}",3820
4878,2025-07-30 23:22:24.394496+00:00,2255,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3821
4879,2025-07-31 00:00:17.020920+00:00,27747,"{""is_visible"": [true, false]}",3781
4880,2025-07-31 00:00:17.066990+00:00,27747,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3822
4881,2025-07-31 01:14:50.728752+00:00,27747,"{""is_visible"": [true, false]}",3818
4882,2025-07-31 01:14:50.847961+00:00,27747,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3823
4883,2025-07-31 02:11:55.933709+00:00,42055,"{""is_visible"": [true, false]}",3743
4884,2025-07-31 02:11:55.961932+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3826
4885,2025-07-31 02:27:11.677409+00:00,1,"{""is_historical"": [false, true]}",3537
4886,2025-07-31 02:44:33.190665+00:00,42055,"{""is_visible"": [true, false]}",3816
4887,2025-07-31 02:44:33.250545+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3828
4888,2025-07-31 02:49:55.550020+00:00,42055,"{""is_visible"": [true, false]}",3745
4889,2025-07-31 02:49:55.574344+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3827
4890,2025-07-31 03:03:01.479555+00:00,42055,"{""is_visible"": [true, false]}",3794
4891,2025-07-31 03:03:01.575138+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3825
4892,2025-07-31 03:11:11.769382+00:00,42055,"{""is_visible"": [true, false]}",3828
4893,2025-07-31 03:11:11.815404+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3829
4894,2025-07-31 03:12:23.625545+00:00,1,"{""is_historical"": [false, true]}",3786
4895,2025-07-31 03:17:58.794120+00:00,27127,"{""is_historical"": [false, true]}",3761
4896,2025-07-31 03:19:48.089178+00:00,27127,"{""is_historical"": [false, true]}",3713
4897,2025-07-31 03:36:38.332780+00:00,51993,"{""is_visible"": [true, false]}",3795
4898,2025-07-31 03:36:38.388749+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3830
4899,2025-07-31 04:12:24.622298+00:00,1,"{""is_historical"": [false, true]}",3817
4900,2025-07-31 04:12:25.208275+00:00,1,"{""is_historical"": [false, true]}",3813
4901,2025-07-31 05:22:45.423615+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3831
4902,2025-07-31 05:27:11.746601+00:00,1,"{""is_historical"": [false, true]}",3811
4903,2025-07-31 07:40:48.899768+00:00,26701,"{""is_historical"": [false, true]}",3653
4904,2025-07-31 09:57:11.769553+00:00,1,"{""is_historical"": [false, true]}",3621
4905,2025-07-31 11:14:35.778198+00:00,16,"{""is_visible"": [true, false]}",3776
4906,2025-07-31 11:14:35.866898+00:00,16,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3833
4907,2025-07-31 11:14:43.508271+00:00,42055,"{""is_visible"": [true, false]}",3775
4908,2025-07-31 11:14:43.611827+00:00,42055,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3832
4909,2025-07-31 11:27:12.636643+00:00,1,"{""is_historical"": [false, true]}",3831
4910,2025-07-31 11:41:31.448542+00:00,43976,"{""is_visible"": [true, false]}",3778
4911,2025-07-31 11:41:31.537484+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3834
4912,2025-07-31 11:54:39.765455+00:00,1872,"{""is_visible"": [true, false]}",3801
4913,2025-07-31 11:54:39.834807+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3835
4914,2025-07-31 12:51:56.214976+00:00,1872,"{""is_visible"": [true, false]}",3729
4915,2025-07-31 12:51:56.263811+00:00,1872,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3836
4916,2025-07-31 12:56:04.786171+00:00,43976,"{""is_visible"": [true, false]}",3834
4917,2025-07-31 12:56:04.825875+00:00,43976,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3837
4918,2025-07-31 14:08:28.396146+00:00,27129,"{""is_visible"": [true, false]}",3793
4919,2025-07-31 14:08:28.440598+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3840
4920,2025-07-31 15:26:02.519409+00:00,27129,"{""is_visible"": [true, false]}",3774
4921,2025-07-31 15:26:02.577506+00:00,27129,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3841
4922,2025-07-31 15:27:43.878723+00:00,2236,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3842
4923,2025-07-31 18:14:35.446722+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3846
4924,2025-07-31 18:15:11.452964+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3847
4925,2025-07-31 18:31:00.741247+00:00,9,"{""is_visible"": [true, false]}",3842
4926,2025-07-31 18:31:00.880401+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3848
4927,2025-07-31 18:50:34.540316+00:00,9,"{""is_visible"": [true, false]}",3848
4928,2025-07-31 18:50:34.563535+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3849
4929,2025-07-31 19:39:24.855514+00:00,51993,"{""is_visible"": [true, false]}",3841
4930,2025-07-31 19:39:24.916880+00:00,51993,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3850
4931,2025-07-31 19:49:33.395774+00:00,9,"{""is_visible"": [true, false]}",3849
4932,2025-07-31 19:49:33.448428+00:00,9,"{""is_visible"": [false, true], ""approval_status"": [""pending"", ""approved""]}",3851
4933,2025-07-31 19:55:21.708713+00:00,1872,"{""is_visible"": [true, false]}",3832
